Etiqueta de rotatividade,Duração da conta (em meses),Chamadas locais,Minutos Local,Chamadas internacionais,Minutos Internacional,Plano Internacional Ativo,Plano internacional,Tarifas internacionais extras,Chamadas de atendimento ao cliente,Média mensal de GB para download,Plano de Dados Ilimitado,Cobranças extras de dados,Estado,Gênero,Idade,Menos de 30,Idoso,Grupo,Número de Clientes por Grupo,Proteção de Dispositivo & Online Backup,Tipo de Contrato,Modo de Pagamento,Cobrança Mensal,Total de Cobranças,Categoria de Rotatividade,Motivo da Rotatividade
Não,69,426,967.9,0.0,0.0,Não,Não,0.0,2,0,Não,0,VA,Feminino,48,Não,Não,Sim,2,Não,2 Anos,Débito Automático,9,609,,
Não,38,192,414.6,152.0,509.2,Sim,Sim,0.0,0,18,Sim,0,NC,Feminino,34,Não,Não,Sim,3,Não,Mensal,Cartão de Crédito,50,1871,,
Não,61,205,608.9,0.0,0.0,Não,Não,0.0,0,8,Não,48,AK,Feminino,29,Sim,Não,Sim,3,Não,Mensal,Débito Automático,29,1748,,
Não,27,142,356.2,0.0,0.0,Não,Não,0.0,0,27,Sim,0,IN,Masculino,50,Não,Não,Sim,2,Não,Anual,Cartão de Crédito,42,1158,,
Não,4,15,35.2,0.0,0.0,Não,Não,0.0,0,26,Sim,0,MI,Feminino,30,Não,Não,Sim,3,Sim,Mensal,Cartão de Crédito,28,109,,
Não,10,71,166.5,0.0,0.0,Não,Não,0.0,0,0,Não,0,RI,Masculino,27,Sim,Não,Sim,5,Não,Mensal,Cartão de Crédito,12,120,,
Não,20,88,259.4,0.0,0.0,Não,Não,0.0,0,0,Não,0,NM,Masculino,59,Não,Não,Sim,6,Não,2 Anos,Cartão de Crédito,10,203,,
Não,16,37,81.5,0.0,0.0,Não,Não,0.0,0,12,Sim,0,NJ,Feminino,24,Sim,Não,Sim,2,Não,Mensal,Cartão de Crédito,25,405,,
Não,18,66,199.9,0.0,0.0,Não,Não,0.0,0,3,Não,45,NY,Masculino,55,Não,Não,Sim,2,Não,Mensal,Cartão de Crédito,16,282,,
Não,69,268,482.9,0.0,0.0,Não,Não,0.0,0,8,Sim,0,AZ,Feminino,63,Não,Não,Sim,3,Sim,2 Anos,Débito Automático,18,1243,,
Não,65,256,718.8,0.0,0.0,Não,Não,0.0,0,13,Sim,0,WI,Masculino,38,Não,Não,Sim,3,Sim,2 Anos,Cartão de Crédito,23,1495,,
Não,23,132,361.3,0.0,0.0,Não,Não,0.0,0,0,Não,0,WV,Masculino,19,Sim,Não,Sim,6,Não,Anual,Cartão de Crédito,6,146,,
Não,57,338,680.2,0.0,0.0,Não,Não,0.0,0,0,Não,0,MN,Feminino,22,Sim,Não,Sim,2,Não,2 Anos,Cartão de Crédito,9,529,,
Não,73,323,798.0,0.0,0.0,Não,Não,0.0,0,35,Não,38,TN,Feminino,28,Sim,Não,Sim,3,Sim,2 Anos,Débito Automático,23,1672,,
Não,7,28,67.8,0.0,0.0,Não,Não,0.0,0,5,Sim,0,ND,Feminino,32,Não,Não,Sim,2,Não,Mensal,Cartão de Crédito,15,102,,
Não,6,34,75.2,0.0,0.0,Não,Não,0.0,0,15,Sim,0,VA,Feminino,44,Não,Não,Sim,2,Não,Mensal,Cartão de Crédito,23,145,,
Não,71,120,355.3,0.0,0.0,Não,Não,0.0,0,3,Não,21,SD,Masculino,35,Não,Não,Sim,4,Sim,2 Anos,Débito Automático,35,2480,,
Não,15,35,137.8,0.0,0.0,Não,Não,0.0,0,0,Não,0,KY,Feminino,43,Não,Não,Sim,5,Não,2 Anos,Cartão de Crédito,9,143,,
Não,67,114,336.8,0.0,0.0,Não,Não,0.0,0,12,Sim,0,MS,Feminino,19,Sim,Não,Sim,4,Sim,2 Anos,Cartão de Crédito,23,1529,,
Não,70,145,350.2,0.0,0.0,Não,Não,0.0,0,0,Não,0,PA,Feminino,51,Não,Não,Sim,6,Não,2 Anos,Cartão de Crédito,6,390,,
Não,22,181,354.0,0.0,0.0,Não,Não,0.0,0,15,Sim,0,MN,Feminino,55,Não,Não,Sim,6,Não,Anual,Cartão de Crédito,39,859,,
Não,71,246,640.9,0.0,0.0,Não,Não,0.0,0,19,Não,25,WY,Masculino,35,Não,Não,Sim,5,Sim,2 Anos,Cartão de Crédito,57,4041,,
Não,5,33,86.6,0.0,0.0,Não,Não,0.0,0,10,Sim,0,PA,Masculino,47,Não,Não,Sim,2,Não,Mensal,Débito Automático,24,131,,
Não,22,38,89.1,0.0,0.0,Não,Não,0.0,0,0,Não,0,OK,Masculino,68,Não,Sim,Sim,4,Não,Anual,Cartão de Crédito,9,191,,
Não,9,13,35.7,0.0,0.0,Não,Não,0.0,0,5,Sim,0,FL,Masculino,32,Não,Não,Sim,3,Não,Mensal,Débito Automático,52,462,,
Não,46,65,232.2,0.0,0.0,Não,Não,0.0,0,10,Sim,0,MA,Feminino,80,Não,Sim,Sim,2,Não,Anual,Débito Automático,15,692,,
Não,19,130,264.2,0.0,0.0,Não,Não,0.0,0,5,Sim,0,WV,Masculino,31,Não,Não,Sim,5,Não,Mensal,Cartão de Crédito,35,657,,
Não,17,64,261.0,0.0,0.0,Não,Não,0.0,0,0,Não,0,NV,Masculino,32,Não,Não,Sim,4,Não,Anual,Cartão de Crédito,7,126,,
Não,16,57,98.2,0.0,0.0,Não,Não,0.0,0,6,Não,23,AZ,Masculino,62,Não,Não,Sim,2,Não,Mensal,Cartão de Crédito,17,279,,
Não,16,97,222.0,0.0,0.0,Não,Não,0.0,0,35,Sim,0,HI,Feminino,29,Sim,Não,Sim,4,Não,Mensal,Cartão de Crédito,38,602,,
Não,70,373,1113.4,0.0,0.0,Não,Não,0.0,0,4,Sim,0,MA,Feminino,49,Não,Não,Sim,5,Sim,2 Anos,Cartão de Crédito,43,3012,,
Não,54,182,544.9,0.0,0.0,Não,Não,0.0,0,5,Sim,0,VA,Feminino,70,Não,Sim,Sim,2,Sim,Anual,Débito Automático,34,1858,,
Não,29,69,203.1,0.0,0.0,Não,Não,0.0,0,6,Sim,0,WI,Feminino,46,Não,Não,Sim,5,Não,Mensal,Débito Automático,21,619,,
Não,21,191,333.7,0.0,0.0,Não,Não,0.0,0,10,Sim,0,ND,Feminino,53,Não,Não,Sim,5,Sim,Anual,Cartão de Crédito,22,458,,
Não,47,188,568.4,0.0,0.0,Não,Não,0.0,0,0,Não,0,MN,Feminino,27,Sim,Não,Sim,2,Não,Anual,Cartão de Crédito,7,330,,
Não,42,271,588.8,0.0,0.0,Não,Não,0.0,0,27,Sim,0,HI,Feminino,32,Não,Não,Sim,6,Sim,Mensal,Débito Automático,39,1619,,
Não,7,18,58.1,0.0,0.0,Não,Não,0.0,0,0,Não,0,WI,Feminino,41,Não,Não,Sim,2,Não,2 Anos,Cartão de Crédito,10,76,,
Não,67,359,800.7,0.0,0.0,Não,Não,0.0,0,15,Sim,0,MN,Feminino,50,Não,Não,Sim,2,Sim,Anual,Débito Automático,29,1917,,
Não,54,264,749.1,0.0,0.0,Não,Não,0.0,0,4,Sim,0,MT,Masculino,65,Não,Sim,Sim,5,Não,2 Anos,Cartão de Crédito,28,1495,,
Não,18,135,282.9,72.0,176.4,Sim,Não,58.8,0,0,Não,0,WV,Masculino,37,Não,Não,Sim,3,Não,Anual,Cartão de Crédito,9,158,,
Não,40,193,558.7,160.0,316.0,Sim,Não,63.2,0,16,Sim,0,ME,Feminino,33,Não,Não,Sim,6,Não,Mensal,Cartão de Crédito,35,1412,,
Não,22,111,305.2,88.0,215.6,Sim,Não,107.8,0,0,Não,0,WY,Feminino,48,Não,Não,Sim,2,Não,Anual,Débito Automático,10,227,,
Não,64,351,644.1,256.0,825.6,Sim,Sim,0.0,0,0,Não,0,MO,Feminino,46,Não,Não,Sim,5,Não,2 Anos,Débito Automático,7,428,,
Não,9,43,69.9,36.0,91.8,Sim,Sim,0.0,0,29,Sim,0,NC,Masculino,48,Não,Não,Sim,2,Não,Mensal,Débito Automático,28,245,,
Não,7,10,29.5,28.0,69.3,Sim,Não,23.1,0,0,Não,0,TX,Feminino,33,Não,Não,Sim,2,Não,Mensal,Cartão de Crédito,7,55,,
Não,72,378,1081.8,288.0,900.0,Sim,Não,180.0,0,20,Sim,0,WY,Masculino,30,Não,Não,Sim,4,Sim,2 Anos,Débito Automático,31,2244,,
Não,28,157,392.2,112.0,282.8,Sim,Não,70.7,0,35,Sim,0,OH,Feminino,33,Não,Não,Sim,2,Não,Anual,Débito Automático,34,956,,
Não,62,232,560.0,248.0,744.0,Sim,Não,148.8,0,15,Sim,0,WY,Masculino,57,Não,Não,Sim,2,Sim,2 Anos,Cartão de Crédito,19,1186,,
Não,72,375,1149.7,288.0,936.0,Sim,Não,187.2,0,8,Sim,0,AL,Feminino,23,Sim,Não,Sim,2,Sim,2 Anos,Cartão de Crédito,42,3021,,
Não,27,187,294.8,108.0,153.9,Sim,Não,38.5,0,6,Sim,0,GA,Feminino,40,Não,Não,Sim,6,Não,Mensal,Cartão de Crédito,20,547,,
Não,24,43,96.7,96.0,283.2,Sim,Não,94.4,0,0,Não,0,OH,Feminino,25,Sim,Não,Sim,5,Não,2 Anos,Cartão de Crédito,8,186,,
Não,71,134,283.5,284.0,511.2,Sim,Não,170.4,0,5,Sim,0,ND,Masculino,41,Não,Não,Sim,3,Não,Anual,Débito Automático,31,2178,,
Não,51,119,252.8,204.0,647.7,Sim,Não,323.9,0,0,Não,0,MD,Masculino,36,Não,Não,Sim,2,Não,2 Anos,Cartão de Crédito,13,665,,
Não,50,114,299.0,200.0,645.0,Sim,Não,161.3,0,12,Sim,0,KY,Feminino,35,Não,Não,Sim,5,Sim,Anual,Cartão de Crédito,31,1532,,
Não,67,447,1000.7,268.0,623.1,Sim,Sim,0.0,0,0,Não,0,CO,Masculino,35,Não,Não,Sim,2,Não,Anual,Cartão de Crédito,13,896,,
Não,10,48,124.3,40.0,71.0,Sim,Não,23.7,0,3,Não,15,KY,Masculino,30,Não,Não,Sim,3,Não,Mensal,Débito Automático,28,287,,
Não,54,164,487.0,216.0,291.6,Sim,Não,58.3,0,0,Não,0,OR,Feminino,35,Não,Não,Sim,2,Não,2 Anos,Cartão de Crédito,10,519,,
Não,16,39,114.3,64.0,256.0,Sim,Não,64.0,0,10,Sim,0,KS,Feminino,31,Não,Não,Sim,2,Não,2 Anos,Débito Automático,22,358,,
Não,24,142,363.6,96.0,261.6,Sim,Não,87.2,0,5,Não,18,VA,Masculino,62,Não,Não,Sim,2,Não,Mensal,Débito Automático,15,354,,
Não,8,38,90.0,32.0,92.8,Sim,Não,46.4,0,0,Não,0,AR,Masculino,30,Não,Não,Sim,4,Não,Mensal,Débito Automático,6,50,,
Não,17,105,227.0,68.0,195.5,Sim,Não,97.8,0,17,Sim,0,CT,Masculino,23,Sim,Não,Sim,5,Não,Mensal,Cartão de Crédito,14,242,,
Não,15,37,88.0,60.0,160.5,Sim,Não,40.1,0,7,Sim,0,MA,Masculino,30,Não,Não,Sim,5,Sim,Anual,Cartão de Crédito,25,372,,
Não,4,26,56.8,16.0,32.4,Sim,Não,8.1,0,10,Sim,0,OR,Masculino,39,Não,Não,Sim,2,Não,Mensal,Débito Automático,21,79,,
Não,25,49,125.2,100.0,430.0,Sim,Não,86.0,0,6,Sim,0,NV,Feminino,49,Não,Não,Sim,6,Não,Mensal,Cartão de Crédito,21,514,,
Não,70,479,845.5,280.0,672.0,Sim,Sim,0.0,0,13,Sim,0,FL,Masculino,68,Não,Sim,Sim,3,Sim,2 Anos,Cartão de Crédito,27,1890,,
Não,49,97,196.5,196.0,759.5,Sim,Não,189.9,0,36,Sim,0,KS,Feminino,25,Sim,Não,Sim,5,Sim,Anual,Cartão de Crédito,30,1476,,
Não,29,113,342.3,116.0,379.9,Sim,Não,190.0,0,10,Sim,0,NM,Masculino,67,Não,Sim,Sim,5,Sim,Mensal,Débito Automático,51,1462,,
Não,24,118,313.7,96.0,292.8,Sim,Não,97.6,0,17,Sim,0,DE,Feminino,22,Sim,Não,Sim,6,Sim,2 Anos,Cartão de Crédito,36,863,,
Não,60,259,715.7,240.0,540.0,Sim,Não,270.0,0,0,Não,0,IL,Masculino,48,Não,Não,Sim,3,Não,2 Anos,Cartão de Crédito,7,396,,
Não,69,511,1111.3,276.0,745.2,Sim,Sim,0.0,0,6,Sim,0,NH,Feminino,46,Não,Não,Sim,6,Sim,Anual,Débito Automático,31,2130,,
Não,59,90,236.0,236.0,855.5,Sim,Não,213.9,0,29,Sim,0,MS,Masculino,39,Não,Não,Sim,4,Não,2 Anos,Cartão de Crédito,43,2567,,
Não,3,20,51.1,12.0,27.0,Sim,Não,6.8,0,9,Sim,0,AZ,Masculino,47,Não,Não,Sim,5,Não,Mensal,Cartão de Crédito,36,115,,
Não,13,60,157.6,52.0,161.2,Sim,Não,80.6,0,14,Sim,0,NY,Feminino,32,Não,Não,Sim,2,Não,Mensal,Débito Automático,30,396,,
Não,72,552,1076.5,288.0,748.8,Sim,Não,149.8,0,16,Sim,0,TX,Masculino,27,Sim,Não,Sim,3,Sim,2 Anos,Cartão de Crédito,14,1017,,
Não,10,54,140.4,40.0,137.0,Sim,Não,45.7,0,0,Não,0,SD,Masculino,37,Não,Não,Sim,5,Não,Anual,Cartão de Crédito,10,100,,
Não,66,234,721.5,264.0,858.0,Sim,Não,171.6,0,5,Sim,0,WA,Feminino,69,Não,Sim,Sim,4,Sim,Anual,Débito Automático,31,2044,,
Não,71,511,1142.6,284.0,773.9,Sim,Sim,0.0,0,4,Não,57,WI,Masculino,38,Não,Não,Sim,4,Sim,Anual,Cartão de Crédito,31,2242,,
Não,14,48,130.2,56.0,138.6,Sim,Não,34.7,0,0,Não,0,IN,Masculino,48,Não,Não,Sim,4,Não,Mensal,Débito Automático,6,85,,
Não,59,214,648.7,236.0,820.1,Sim,Não,273.4,0,8,Sim,0,OH,Masculino,58,Não,Não,Sim,2,Sim,2 Anos,Débito Automático,45,2657,,
Não,2,4,9.9,8.0,23.6,Sim,Não,7.9,0,0,Não,0,AZ,Masculino,36,Não,Não,Sim,5,Não,Mensal,Cartão de Crédito,10,19,,
Não,69,502,761.7,276.0,821.1,Sim,Não,410.6,0,3,Sim,0,DC,Masculino,54,Não,Não,Sim,6,Sim,Anual,Cartão de Crédito,47,3247,,
Não,70,466,910.5,280.0,798.0,Sim,Não,199.5,0,0,Não,0,NH,Feminino,35,Não,Não,Sim,2,Não,2 Anos,Cartão de Crédito,9,631,,
Não,70,415,903.8,280.0,896.0,Sim,Não,179.2,0,24,Sim,0,NJ,Masculino,22,Sim,Não,Sim,6,Sim,2 Anos,Cartão de Crédito,24,1701,,
Não,68,377,751.8,272.0,707.2,Sim,Não,235.7,0,38,Sim,0,DE,Masculino,58,Não,Não,Sim,2,Sim,2 Anos,Cartão de Crédito,49,3326,,
Não,37,118,412.5,148.0,407.0,Sim,Não,203.5,0,38,Sim,0,PA,Masculino,28,Sim,Não,Sim,6,Sim,Anual,Cartão de Crédito,18,670,,
Não,71,347,784.1,284.0,1036.6,Sim,Sim,0.0,0,18,Sim,0,MD,Masculino,46,Não,Não,Sim,6,Sim,2 Anos,Débito Automático,41,2912,,
Não,13,44,125.3,52.0,101.4,Sim,Não,50.7,0,9,Sim,0,OR,Masculino,48,Não,Não,Sim,3,Não,Mensal,Cartão de Crédito,26,325,,
Não,66,157,464.6,264.0,640.2,Sim,Não,160.1,0,0,Não,0,WI,Feminino,68,Não,Sim,Sim,6,Não,2 Anos,Débito Automático,10,666,,
Não,45,270,674.9,180.0,535.5,Sim,Não,107.1,0,5,Sim,0,NV,Masculino,56,Não,Não,Sim,3,Sim,Anual,Cartão de Crédito,21,937,,
Não,54,118,380.2,216.0,513.0,Sim,Não,171.0,0,3,Sim,0,WA,Feminino,35,Não,Não,Sim,2,Sim,Mensal,Cartão de Crédito,45,2463,,
Não,71,404,996.5,284.0,433.1,Sim,Não,216.6,0,0,Não,0,IL,Masculino,30,Não,Não,Sim,2,Não,2 Anos,Cartão de Crédito,11,778,,
Não,32,185,511.7,128.0,288.0,Sim,Não,72.0,0,4,Não,8,IL,Feminino,46,Não,Não,Sim,5,Sim,Anual,Débito Automático,35,1132,,
Não,71,417,1141.0,284.0,553.8,Sim,Não,110.8,0,5,Sim,0,LA,Feminino,60,Não,Não,Sim,2,Não,2 Anos,Cartão de Crédito,32,2251,,
Não,20,121,234.5,80.0,160.0,Sim,Não,80.0,0,9,Sim,0,TX,Feminino,57,Não,Não,Sim,3,Não,Mensal,Cartão de Crédito,24,470,,
Não,69,149,414.3,276.0,772.8,Sim,Não,193.2,0,4,Sim,0,KY,Feminino,43,Não,Não,Sim,5,Não,2 Anos,Débito Automático,32,2185,,
Não,53,323,749.0,212.0,641.3,Sim,Não,128.3,0,4,Sim,0,DE,Feminino,62,Não,Não,Sim,6,Sim,2 Anos,Débito Automático,53,2809,,
Não,54,108,268.4,216.0,648.0,Sim,Não,324.0,0,0,Não,0,MS,Feminino,51,Não,Não,Sim,2,Não,2 Anos,Débito Automático,8,446,,
Não,9,13,37.7,36.0,130.5,Sim,Não,65.3,0,6,Sim,0,SD,Feminino,63,Não,Não,Sim,5,Não,Mensal,Débito Automático,27,250,,
Não,47,241,520.2,188.0,658.0,Sim,Não,329.0,0,13,Sim,0,VA,Masculino,40,Não,Não,Sim,2,Sim,Mensal,Débito Automático,21,990,,
Não,1,4,13.0,4.0,9.7,Sim,Não,4.9,0,30,Sim,0,KY,Masculino,22,Sim,Não,Sim,4,Não,Mensal,Débito Automático,37,37,,
Não,48,253,724.0,192.0,499.2,Sim,Não,249.6,0,30,Sim,0,SC,Masculino,29,Sim,Não,Sim,6,Sim,Anual,Débito Automático,32,1550,,
Não,31,192,440.7,124.0,285.2,Sim,Não,142.6,0,20,Sim,0,MT,Feminino,26,Sim,Não,Sim,3,Sim,2 Anos,Cartão de Crédito,33,1026,,
Não,37,178,337.2,148.0,414.4,Sim,Não,82.9,0,7,Não,64,AK,Masculino,44,Não,Não,Sim,5,Não,2 Anos,Cartão de Crédito,25,941,,
Não,59,342,946.8,236.0,790.6,Sim,Não,395.3,0,6,Sim,0,DE,Feminino,65,Não,Sim,Sim,6,Sim,Anual,Cartão de Crédito,36,2112,,
Não,5,28,77.4,20.0,43.0,Sim,Não,14.3,0,0,Não,0,MA,Masculino,29,Sim,Não,Sim,3,Não,Anual,Débito Automático,6,28,,
Não,30,172,334.6,120.0,348.0,Sim,Não,174.0,0,0,Não,0,MD,Feminino,24,Sim,Não,Sim,5,Não,2 Anos,Cartão de Crédito,6,185,,
Não,44,139,307.6,176.0,470.8,Sim,Não,235.4,0,20,Sim,0,AR,Masculino,19,Sim,Não,Sim,5,Sim,2 Anos,Cartão de Crédito,19,841,,
Não,29,191,470.0,116.0,220.4,Sim,Não,110.2,0,6,Não,68,AR,Masculino,61,Não,Não,Sim,6,Não,Mensal,Débito Automático,43,1257,,
Não,72,336,861.8,288.0,741.6,Sim,Não,247.2,0,17,Sim,0,ID,Masculino,22,Sim,Não,Sim,2,Sim,2 Anos,Cartão de Crédito,33,2401,,
Não,24,132,286.5,96.0,355.2,Sim,Não,118.4,0,4,Sim,0,NE,Masculino,54,Não,Não,Sim,3,Não,Anual,Cartão de Crédito,16,385,,
Não,67,299,871.5,268.0,683.4,Sim,Não,227.8,0,5,Não,6,RI,Masculino,26,Sim,Não,Sim,4,Sim,2 Anos,Débito Automático,34,2281,,
Não,53,234,528.8,212.0,556.5,Sim,Não,185.5,0,11,Sim,0,MD,Masculino,52,Não,Não,Sim,6,Não,2 Anos,Débito Automático,35,1833,,
Não,1,5,11.0,4.0,12.1,Sim,Não,4.0,0,6,Sim,0,NY,Feminino,41,Não,Não,Sim,3,Não,Mensal,Débito Automático,40,40,,
Não,4,8,24.9,16.0,38.8,Sim,Não,7.8,0,0,Não,0,SD,Feminino,50,Não,Não,Sim,2,Não,Anual,Cartão de Crédito,9,39,,
Não,69,182,415.8,276.0,1062.6,Sim,Sim,0.0,0,0,Não,0,OK,Masculino,56,Não,Não,Sim,4,Não,2 Anos,Cartão de Crédito,13,887,,
Não,68,173,473.6,272.0,870.4,Sim,Não,174.1,0,0,Não,0,KS,Masculino,61,Não,Não,Sim,4,Não,2 Anos,Cartão de Crédito,13,903,,
Não,63,270,750.1,252.0,894.6,Sim,Não,178.9,0,0,Não,0,NJ,Masculino,47,Não,Não,Sim,3,Não,2 Anos,Débito Automático,8,522,,
Não,67,157,602.0,268.0,763.8,Sim,Não,381.9,0,5,Sim,0,NJ,Feminino,56,Não,Não,Sim,6,Não,2 Anos,Débito Automático,31,2070,,
Não,63,301,821.8,252.0,982.8,Sim,Não,327.6,0,17,Não,26,MT,Feminino,25,Sim,Não,Sim,3,Não,2 Anos,Débito Automático,43,2697,,
Não,16,107,222.4,64.0,123.2,Sim,Não,24.6,0,6,Sim,0,NE,Masculino,53,Não,Não,Sim,6,Sim,Mensal,Débito Automático,42,659,,
Não,58,227,524.3,232.0,846.8,Sim,Não,169.4,0,14,Sim,0,ND,Feminino,28,Sim,Não,Sim,2,Sim,2 Anos,Cartão de Crédito,21,1251,,
Não,55,151,388.4,220.0,440.0,Sim,Não,220.0,0,8,Sim,0,OH,Masculino,24,Sim,Não,Sim,2,Não,Anual,Cartão de Crédito,14,775,,
Não,61,347,852.1,244.0,603.9,Sim,Não,201.3,0,5,Sim,0,KS,Masculino,44,Não,Não,Sim,2,Sim,2 Anos,Débito Automático,15,923,,
Não,32,77,128.3,128.0,355.2,Sim,Não,118.4,0,0,Não,0,MD,Feminino,43,Não,Não,Sim,3,Não,Anual,Cartão de Crédito,9,285,,
Não,9,55,140.9,36.0,97.2,Sim,Não,32.4,0,0,Não,0,OR,Feminino,24,Sim,Não,Sim,5,Não,2 Anos,Cartão de Crédito,10,97,,
Não,52,118,314.9,208.0,733.2,Sim,Não,244.4,0,2,Sim,0,RI,Feminino,39,Não,Não,Sim,6,Sim,Mensal,Débito Automático,42,2178,,
Não,33,128,200.6,132.0,247.5,Sim,Não,49.5,0,8,Sim,0,WI,Masculino,34,Não,Não,Sim,6,Não,Anual,Débito Automático,43,1429,,
Não,71,328,853.1,284.0,873.3,Sim,Não,174.7,0,35,Sim,0,IN,Masculino,30,Não,Não,Sim,5,Não,2 Anos,Débito Automático,46,3245,,
Não,63,287,758.0,252.0,478.8,Sim,Não,239.4,0,14,Não,31,MI,Feminino,60,Não,Não,Sim,4,Sim,2 Anos,Cartão de Crédito,20,1287,,
Não,58,135,349.6,232.0,539.4,Sim,Não,179.8,0,4,Sim,0,AK,Feminino,34,Não,Não,Sim,2,Não,Anual,Débito Automático,42,2465,,
Não,13,57,146.1,52.0,127.4,Sim,Não,63.7,0,12,Não,8,MS,Masculino,22,Sim,Não,Sim,2,Não,2 Anos,Débito Automático,22,296,,
Não,70,277,908.0,280.0,847.0,Sim,Não,211.8,0,12,Sim,0,CT,Masculino,37,Não,Não,Sim,5,Sim,2 Anos,Cartão de Crédito,32,2214,,
Não,71,246,498.5,284.0,1214.1,Sim,Não,404.7,0,7,Sim,0,KS,Feminino,38,Não,Não,Sim,3,Sim,2 Anos,Débito Automático,38,2709,,
Não,34,150,378.0,136.0,268.6,Sim,Não,53.7,0,27,Sim,0,AK,Masculino,53,Não,Não,Sim,5,Sim,Mensal,Débito Automático,39,1355,,
Não,47,156,419.2,188.0,643.9,Sim,Não,128.8,0,10,Não,23,WI,Feminino,25,Sim,Não,Sim,2,Sim,Anual,Débito Automático,26,1225,,
Não,1,5,13.0,4.0,10.7,Sim,Não,5.4,0,25,Sim,0,NH,Feminino,61,Não,Não,Sim,4,Não,Mensal,Débito Automático,23,23,,
Não,19,62,174.7,76.0,210.9,Sim,Não,42.2,0,6,Sim,0,MN,Feminino,46,Não,Não,Sim,2,Sim,Mensal,Débito Automático,20,383,,
Não,60,330,779.1,240.0,816.0,Sim,Não,204.0,0,0,Não,0,ID,Feminino,60,Não,Não,Sim,6,Não,2 Anos,Cartão de Crédito,13,760,,
Não,61,155,364.4,244.0,805.2,Sim,Não,161.0,0,37,Sim,0,LA,Masculino,25,Sim,Não,Sim,3,Sim,2 Anos,Cartão de Crédito,40,2405,,
Sim,39,222,541.6,156.0,631.8,Sim,Sim,0.0,0,16,Sim,0,CA,Feminino,23,Sim,Não,Sim,2,Sim,Anual,Débito Automático,43,1665,,
Não,67,405,1069.6,268.0,1018.4,Sim,Não,509.2,0,38,Sim,0,MD,Masculino,30,Não,Não,Sim,5,Sim,2 Anos,Débito Automático,32,2143,,
Não,35,189,531.1,140.0,441.0,Sim,Não,110.3,0,5,Sim,0,CA,Feminino,31,Não,Não,Sim,4,Não,Anual,Débito Automático,35,1252,,
Não,11,32,68.4,44.0,128.7,Sim,Não,42.9,0,19,Não,32,KS,Feminino,45,Não,Não,Sim,2,Não,Mensal,Débito Automático,21,239,,
Não,10,45,125.5,40.0,107.0,Sim,Não,53.5,0,17,Sim,0,IN,Feminino,44,Não,Não,Sim,2,Não,Mensal,Débito Automático,37,385,,
Não,11,55,154.0,44.0,124.3,Sim,Não,41.4,0,0,Não,0,MN,Masculino,22,Sim,Não,Sim,2,Não,Anual,Débito Automático,6,64,,
Não,24,140,380.0,96.0,312.0,Sim,Sim,0.0,0,9,Sim,0,VA,Masculino,55,Não,Não,Sim,5,Não,Mensal,Débito Automático,26,615,,
Não,19,81,208.4,76.0,269.8,Sim,Não,134.9,0,5,Sim,0,VT,Masculino,61,Não,Não,Sim,6,Sim,Mensal,Débito Automático,25,471,,
Não,71,456,1137.6,284.0,972.7,Sim,Não,486.4,0,11,Sim,0,VA,Feminino,44,Não,Não,Sim,4,Sim,2 Anos,Débito Automático,35,2514,,
Não,69,389,966.2,276.0,731.4,Sim,Não,146.3,0,7,Sim,0,NC,Masculino,53,Não,Não,Sim,2,Não,2 Anos,Débito Automático,44,3037,,
Não,34,139,372.4,136.0,459.0,Sim,Sim,0.0,0,0,Não,0,WY,Masculino,55,Não,Não,Sim,6,Não,Anual,Cartão de Crédito,9,294,,
Não,13,61,165.6,52.0,159.9,Sim,Não,40.0,0,4,Sim,0,VA,Feminino,53,Não,Não,Sim,2,Não,Mensal,Débito Automático,8,106,,
Não,69,215,552.9,276.0,966.0,Sim,Não,483.0,0,0,Não,0,KS,Feminino,25,Sim,Não,Sim,4,Não,2 Anos,Débito Automático,12,815,,
Não,44,96,311.2,176.0,369.6,Sim,Não,184.8,0,0,Não,0,KS,Masculino,64,Não,Não,Sim,5,Não,2 Anos,Cartão de Crédito,12,518,,
Não,61,118,305.3,244.0,469.7,Sim,Não,156.6,0,6,Sim,0,CA,Masculino,36,Não,Não,Sim,4,Sim,2 Anos,Débito Automático,24,1482,,
Não,37,235,595.9,148.0,440.3,Sim,Não,220.2,0,0,Não,0,NY,Masculino,24,Sim,Não,Sim,2,Não,Anual,Débito Automático,8,299,,
Não,12,33,97.5,48.0,146.4,Sim,Não,73.2,0,7,Sim,0,AL,Feminino,51,Não,Não,Sim,2,Não,Anual,Cartão de Crédito,12,143,,
Não,9,71,135.9,36.0,113.4,Sim,Não,22.7,0,7,Sim,0,NM,Feminino,55,Não,Não,Sim,5,Não,Mensal,Cartão de Crédito,16,148,,
Não,16,44,111.9,64.0,224.0,Sim,Não,112.0,0,0,Não,0,ID,Feminino,20,Sim,Não,Sim,2,Não,2 Anos,Cartão de Crédito,9,150,,
Não,71,126,356.4,284.0,908.8,Sim,Não,302.9,0,5,Sim,0,ID,Masculino,81,Não,Sim,Sim,2,Sim,Anual,Débito Automático,24,1696,,
Não,47,259,420.6,188.0,300.8,Sim,Não,60.2,0,12,Sim,0,RI,Masculino,21,Sim,Não,Sim,3,Não,2 Anos,Débito Automático,26,1203,,
