Etiqueta de rotatividade,Duracao da conta (em meses),Chamadas locais,Minutos Local,Chamadas internacionais,Minutos Internacional,Plano Internacional Ativo,Plano internacional,Tarifas internacionais extras,Chamadas de atendimento ao cliente,Media mensal de GB para download,Plano de Dados Ilimitado,Cobrancas extras de dados,Estado,Genero,Idade,Menos de 30,Idoso,Grupo,Numero de Clientes por Grupo,Protecao de Dispositivo & Online Backup,Tipo de Contrato,Modo de Pagamento,Cobranca Mensal,Total de Cobrancas,Categoria de Rotatividade,Motivo da Rotatividade
Nao,25,49,125.2,100.0,430.0,Sim,Nao,86.0,0,6,Sim,0,NV,Feminino,49,Nao,Nao,Sim,6,Nao,Mensal,Cartao de Credito,21,514,,
Nao,70,479,845.5,280.0,672.0,Sim,Sim,0.0,0,13,Sim,0,FL,Masculino,68,Nao,Sim,Sim,3,Sim,2 Anos,Cartao de Credito,27,1890,,
Nao,49,97,196.5,196.0,759.5,Sim,Nao,189.9,0,36,Sim,0,KS,Feminino,25,Sim,Nao,Sim,5,Sim,Anual,Cartao de Credito,30,1476,,
Nao,29,113,342.3,116.0,379.9,Sim,Nao,190.0,0,10,Sim,0,NM,Masculino,67,Nao,Sim,Sim,5,Sim,Mensal,Debito Automatico,51,1462,,
Nao,24,118,313.7,96.0,292.8,Sim,Nao,97.6,0,17,Sim,0,DE,Feminino,22,Sim,Nao,Sim,6,Sim,2 Anos,Cartao de Credito,36,863,,
Nao,60,259,715.7,240.0,540.0,Sim,Nao,270.0,0,0,Nao,0,IL,Masculino,48,Nao,Nao,Sim,3,Nao,2 Anos,Cartao de Credito,7,396,,
Nao,69,511,1111.3,276.0,745.2,Sim,Sim,0.0,0,6,Sim,0,NH,Feminino,46,Nao,Nao,Sim,6,Sim,Anual,Debito Automatico,31,2130,,
Nao,59,90,236.0,236.0,855.5,Sim,Nao,213.9,0,29,Sim,0,MS,Masculino,39,Nao,Nao,Sim,4,Nao,2 Anos,Cartao de Credito,43,2567,,
Nao,3,20,51.1,12.0,27.0,Sim,Nao,6.8,0,9,Sim,0,AZ,Masculino,47,Nao,Nao,Sim,5,Nao,Mensal,Cartao de Credito,36,115,,
Nao,13,60,157.6,52.0,161.2,Sim,Nao,80.6,0,14,Sim,0,NY,Feminino,32,Nao,Nao,Sim,2,Nao,Mensal,Debito Automatico,30,396,,
Nao,72,552,1076.5,288.0,748.8,Sim,Nao,149.8,0,16,Sim,0,TX,Masculino,27,Sim,Nao,Sim,3,Sim,2 Anos,Cartao de Credito,14,1017,,
Nao,10,54,140.4,40.0,137.0,Sim,Nao,45.7,0,0,Nao,0,SD,Masculino,37,Nao,Nao,Sim,5,Nao,Anual,Cartao de Credito,10,100,,
Nao,66,234,721.5,264.0,858.0,Sim,Nao,171.6,0,5,Sim,0,WA,Feminino,69,Nao,Sim,Sim,4,Sim,Anual,Debito Automatico,31,2044,,
Nao,71,511,1142.6,284.0,773.9,Sim,Sim,0.0,0,4,Nao,57,WI,Masculino,38,Nao,Nao,Sim,4,Sim,Anual,Cartao de Credito,31,2242,,
Nao,14,48,130.2,56.0,138.6,Sim,Nao,34.7,0,0,Nao,0,IN,Masculino,48,Nao,Nao,Sim,4,Nao,Mensal,Debito Automatico,6,85,,
Nao,59,214,648.7,236.0,820.1,Sim,Nao,273.4,0,8,Sim,0,OH,Masculino,58,Nao,Nao,Sim,2,Sim,2 Anos,Debito Automatico,45,2657,,
Nao,2,4,9.9,8.0,23.6,Sim,Nao,7.9,0,0,Nao,0,AZ,Masculino,36,Nao,Nao,Sim,5,Nao,Mensal,Cartao de Credito,10,19,,
Nao,69,502,761.7,276.0,821.1,Sim,Nao,410.6,0,3,Sim,0,DC,Masculino,54,Nao,Nao,Sim,6,Sim,Anual,Cartao de Credito,47,3247,,
Nao,70,466,910.5,280.0,798.0,Sim,Nao,199.5,0,0,Nao,0,NH,Feminino,35,Nao,Nao,Sim,2,Nao,2 Anos,Cartao de Credito,9,631,,
Nao,70,415,903.8,280.0,896.0,Sim,Nao,179.2,0,24,Sim,0,NJ,Masculino,22,Sim,Nao,Sim,6,Sim,2 Anos,Cartao de Credito,24,1701,,
Nao,68,377,751.8,272.0,707.2,Sim,Nao,235.7,0,38,Sim,0,DE,Masculino,58,Nao,Nao,Sim,2,Sim,2 Anos,Cartao de Credito,49,3326,,
Nao,37,118,412.5,148.0,407.0,Sim,Nao,203.5,0,38,Sim,0,PA,Masculino,28,Sim,Nao,Sim,6,Sim,Anual,Cartao de Credito,18,670,,
Nao,71,347,784.1,284.0,1036.6,Sim,Sim,0.0,0,18,Sim,0,MD,Masculino,46,Nao,Nao,Sim,6,Sim,2 Anos,Debito Automatico,41,2912,,
Nao,13,44,125.3,52.0,101.4,Sim,Nao,50.7,0,9,Sim,0,OR,Masculino,48,Nao,Nao,Sim,3,Nao,Mensal,Cartao de Credito,26,325,,
Nao,66,157,464.6,264.0,640.2,Sim,Nao,160.1,0,0,Nao,0,WI,Feminino,68,Nao,Sim,Sim,6,Nao,2 Anos,Debito Automatico,10,666,,
Nao,45,270,674.9,180.0,535.5,Sim,Nao,107.1,0,5,Sim,0,NV,Masculino,56,Nao,Nao,Sim,3,Sim,Anual,Cartao de Credito,21,937,,
Nao,54,118,380.2,216.0,513.0,Sim,Nao,171.0,0,3,Sim,0,WA,Feminino,35,Nao,Nao,Sim,2,Sim,Mensal,Cartao de Credito,45,2463,,
Nao,71,404,996.5,284.0,433.1,Sim,Nao,216.6,0,0,Nao,0,IL,Masculino,30,Nao,Nao,Sim,2,Nao,2 Anos,Cartao de Credito,11,778,,
Nao,32,185,511.7,128.0,288.0,Sim,Nao,72.0,0,4,Nao,8,IL,Feminino,46,Nao,Nao,Sim,5,Sim,Anual,Debito Automatico,35,1132,,
Nao,71,417,1141.0,284.0,553.8,Sim,Nao,110.8,0,5,Sim,0,LA,Feminino,60,Nao,Nao,Sim,2,Nao,2 Anos,Cartao de Credito,32,2251,,
Nao,20,121,234.5,80.0,160.0,Sim,Nao,80.0,0,9,Sim,0,TX,Feminino,57,Nao,Nao,Sim,3,Nao,Mensal,Cartao de Credito,24,470,,
Nao,69,149,414.3,276.0,772.8,Sim,Nao,193.2,0,4,Sim,0,KY,Feminino,43,Nao,Nao,Sim,5,Nao,2 Anos,Debito Automatico,32,2185,,
Nao,53,323,749.0,212.0,641.3,Sim,Nao,128.3,0,4,Sim,0,DE,Feminino,62,Nao,Nao,Sim,6,Sim,2 Anos,Debito Automatico,53,2809,,
Nao,54,108,268.4,216.0,648.0,Sim,Nao,324.0,0,0,Nao,0,MS,Feminino,51,Nao,Nao,Sim,2,Nao,2 Anos,Debito Automatico,8,446,,
Nao,9,13,37.7,36.0,130.5,Sim,Nao,65.3,0,6,Sim,0,SD,Feminino,63,Nao,Nao,Sim,5,Nao,Mensal,Debito Automatico,27,250,,
Nao,47,241,520.2,188.0,658.0,Sim,Nao,329.0,0,13,Sim,0,VA,Masculino,40,Nao,Nao,Sim,2,Sim,Mensal,Debito Automatico,21,990,,
Nao,1,4,13.0,4.0,9.7,Sim,Nao,4.9,0,30,Sim,0,KY,Masculino,22,Sim,Nao,Sim,4,Nao,Mensal,Debito Automatico,37,37,,
Nao,48,253,724.0,192.0,499.2,Sim,Nao,249.6,0,30,Sim,0,SC,Masculino,29,Sim,Nao,Sim,6,Sim,Anual,Debito Automatico,32,1550,,
Nao,31,192,440.7,124.0,285.2,Sim,Nao,142.6,0,20,Sim,0,MT,Feminino,26,Sim,Nao,Sim,3,Sim,2 Anos,Cartao de Credito,33,1026,,
Nao,37,178,337.2,148.0,414.4,Sim,Nao,82.9,0,7,Nao,64,AK,Masculino,44,Nao,Nao,Sim,5,Nao,2 Anos,Cartao de Credito,25,941,,
Nao,59,342,946.8,236.0,790.6,Sim,Nao,395.3,0,6,Sim,0,DE,Feminino,65,Nao,Sim,Sim,6,Sim,Anual,Cartao de Credito,36,2112,,
Nao,5,28,77.4,20.0,43.0,Sim,Nao,14.3,0,0,Nao,0,MA,Masculino,29,Sim,Nao,Sim,3,Nao,Anual,Debito Automatico,6,28,,
Nao,30,172,334.6,120.0,348.0,Sim,Nao,174.0,0,0,Nao,0,MD,Feminino,24,Sim,Nao,Sim,5,Nao,2 Anos,Cartao de Credito,6,185,,
Nao,44,139,307.6,176.0,470.8,Sim,Nao,235.4,0,20,Sim,0,AR,Masculino,19,Sim,Nao,Sim,5,Sim,2 Anos,Cartao de Credito,19,841,,
Nao,29,191,470.0,116.0,220.4,Sim,Nao,110.2,0,6,Nao,68,AR,Masculino,61,Nao,Nao,Sim,6,Nao,Mensal,Debito Automatico,43,1257,,
Nao,72,336,861.8,288.0,741.6,Sim,Nao,247.2,0,17,Sim,0,ID,Masculino,22,Sim,Nao,Sim,2,Sim,2 Anos,Cartao de Credito,33,2401,,
Nao,24,132,286.5,96.0,355.2,Sim,Nao,118.4,0,4,Sim,0,NE,Masculino,54,Nao,Nao,Sim,3,Nao,Anual,Cartao de Credito,16,385,,
Nao,67,299,871.5,268.0,683.4,Sim,Nao,227.8,0,5,Nao,6,RI,Masculino,26,Sim,Nao,Sim,4,Sim,2 Anos,Debito Automatico,34,2281,,
Nao,53,234,528.8,212.0,556.5,Sim,Nao,185.5,0,11,Sim,0,MD,Masculino,52,Nao,Nao,Sim,6,Nao,2 Anos,Debito Automatico,35,1833,,
Nao,1,5,11.0,4.0,12.1,Sim,Nao,4.0,0,6,Sim,0,NY,Feminino,41,Nao,Nao,Sim,3,Nao,Mensal,Debito Automatico,40,40,,
Nao,4,8,24.9,16.0,38.8,Sim,Nao,7.8,0,0,Nao,0,SD,Feminino,50,Nao,Nao,Sim,2,Nao,Anual,Cartao de Credito,9,39,,
Nao,69,182,415.8,276.0,1062.6,Sim,Sim,0.0,0,0,Nao,0,OK,Masculino,56,Nao,Nao,Sim,4,Nao,2 Anos,Cartao de Credito,13,887,,
Nao,68,173,473.6,272.0,870.4,Sim,Nao,174.1,0,0,Nao,0,KS,Masculino,61,Nao,Nao,Sim,4,Nao,2 Anos,Cartao de Credito,13,903,,
Nao,63,270,750.1,252.0,894.6,Sim,Nao,178.9,0,0,Nao,0,NJ,Masculino,47,Nao,Nao,Sim,3,Nao,2 Anos,Debito Automatico,8,522,,
Nao,67,157,602.0,268.0,763.8,Sim,Nao,381.9,0,5,Sim,0,NJ,Feminino,56,Nao,Nao,Sim,6,Nao,2 Anos,Debito Automatico,31,2070,,
Nao,63,301,821.8,252.0,982.8,Sim,Nao,327.6,0,17,Nao,26,MT,Feminino,25,Sim,Nao,Sim,3,Nao,2 Anos,Debito Automatico,43,2697,,
Nao,16,107,222.4,64.0,123.2,Sim,Nao,24.6,0,6,Sim,0,NE,Masculino,53,Nao,Nao,Sim,6,Sim,Mensal,Debito Automatico,42,659,,
Nao,58,227,524.3,232.0,846.8,Sim,Nao,169.4,0,14,Sim,0,ND,Feminino,28,Sim,Nao,Sim,2,Sim,2 Anos,Cartao de Credito,21,1251,,
Nao,55,151,388.4,220.0,440.0,Sim,Nao,220.0,0,8,Sim,0,OH,Masculino,24,Sim,Nao,Sim,2,Nao,Anual,Cartao de Credito,14,775,,
Nao,61,347,852.1,244.0,603.9,Sim,Nao,201.3,0,5,Sim,0,KS,Masculino,44,Nao,Nao,Sim,2,Sim,2 Anos,Debito Automatico,15,923,,
Nao,32,77,128.3,128.0,355.2,Sim,Nao,118.4,0,0,Nao,0,MD,Feminino,43,Nao,Nao,Sim,3,Nao,Anual,Cartao de Credito,9,285,,
Nao,9,55,140.9,36.0,97.2,Sim,Nao,32.4,0,0,Nao,0,OR,Feminino,24,Sim,Nao,Sim,5,Nao,2 Anos,Cartao de Credito,10,97,,
Nao,52,118,314.9,208.0,733.2,Sim,Nao,244.4,0,2,Sim,0,RI,Feminino,39,Nao,Nao,Sim,6,Sim,Mensal,Debito Automatico,42,2178,,
Nao,33,128,200.6,132.0,247.5,Sim,Nao,49.5,0,8,Sim,0,WI,Masculino,34,Nao,Nao,Sim,6,Nao,Anual,Debito Automatico,43,1429,,
Nao,71,328,853.1,284.0,873.3,Sim,Nao,174.7,0,35,Sim,0,IN,Masculino,30,Nao,Nao,Sim,5,Nao,2 Anos,Debito Automatico,46,3245,,
Nao,63,287,758.0,252.0,478.8,Sim,Nao,239.4,0,14,Nao,31,MI,Feminino,60,Nao,Nao,Sim,4,Sim,2 Anos,Cartao de Credito,20,1287,,
Nao,58,135,349.6,232.0,539.4,Sim,Nao,179.8,0,4,Sim,0,AK,Feminino,34,Nao,Nao,Sim,2,Nao,Anual,Debito Automatico,42,2465,,
Nao,13,57,146.1,52.0,127.4,Sim,Nao,63.7,0,12,Nao,8,MS,Masculino,22,Sim,Nao,Sim,2,Nao,2 Anos,Debito Automatico,22,296,,
Nao,70,277,908.0,280.0,847.0,Sim,Nao,211.8,0,12,Sim,0,CT,Masculino,37,Nao,Nao,Sim,5,Sim,2 Anos,Cartao de Credito,32,2214,,
Nao,71,246,498.5,284.0,1214.1,Sim,Nao,404.7,0,7,Sim,0,KS,Feminino,38,Nao,Nao,Sim,3,Sim,2 Anos,Debito Automatico,38,2709,,
Nao,34,150,378.0,136.0,268.6,Sim,Nao,53.7,0,27,Sim,0,AK,Masculino,53,Nao,Nao,Sim,5,Sim,Mensal,Debito Automatico,39,1355,,
Nao,47,156,419.2,188.0,643.9,Sim,Nao,128.8,0,10,Nao,23,WI,Feminino,25,Sim,Nao,Sim,2,Sim,Anual,Debito Automatico,26,1225,,
Nao,1,5,13.0,4.0,10.7,Sim,Nao,5.4,0,25,Sim,0,NH,Feminino,61,Nao,Nao,Sim,4,Nao,Mensal,Debito Automatico,23,23,,
Nao,19,62,174.7,76.0,210.9,Sim,Nao,42.2,0,6,Sim,0,MN,Feminino,46,Nao,Nao,Sim,2,Sim,Mensal,Debito Automatico,20,383,,
Nao,60,330,779.1,240.0,816.0,Sim,Nao,204.0,0,0,Nao,0,ID,Feminino,60,Nao,Nao,Sim,6,Nao,2 Anos,Cartao de Credito,13,760,,
Nao,61,155,364.4,244.0,805.2,Sim,Nao,161.0,0,37,Sim,0,LA,Masculino,25,Sim,Nao,Sim,3,Sim,2 Anos,Cartao de Credito,40,2405,,
Sim,39,222,541.6,156.0,631.8,Sim,Sim,0.0,0,16,Sim,0,CA,Feminino,23,Sim,Nao,Sim,2,Sim,Anual,Debito Automatico,43,1665,,
Nao,67,405,1069.6,268.0,1018.4,Sim,Nao,509.2,0,38,Sim,0,MD,Masculino,30,Nao,Nao,Sim,5,Sim,2 Anos,Debito Automatico,32,2143,,
Nao,35,189,531.1,140.0,441.0,Sim,Nao,110.3,0,5,Sim,0,CA,Feminino,31,Nao,Nao,Sim,4,Nao,Anual,Debito Automatico,35,1252,,
Nao,11,32,68.4,44.0,128.7,Sim,Nao,42.9,0,19,Nao,32,KS,Feminino,45,Nao,Nao,Sim,2,Nao,Mensal,Debito Automatico,21,239,,
Nao,10,45,125.5,40.0,107.0,Sim,Nao,53.5,0,17,Sim,0,IN,Feminino,44,Nao,Nao,Sim,2,Nao,Mensal,Debito Automatico,37,385,,
Nao,11,55,154.0,44.0,124.3,Sim,Nao,41.4,0,0,Nao,0,MN,Masculino,22,Sim,Nao,Sim,2,Nao,Anual,Debito Automatico,6,64,,
Nao,24,140,380.0,96.0,312.0,Sim,Sim,0.0,0,9,Sim,0,VA,Masculino,55,Nao,Nao,Sim,5,Nao,Mensal,Debito Automatico,26,615,,
Nao,19,81,208.4,76.0,269.8,Sim,Nao,134.9,0,5,Sim,0,VT,Masculino,61,Nao,Nao,Sim,6,Sim,Mensal,Debito Automatico,25,471,,
Nao,71,456,1137.6,284.0,972.7,Sim,Nao,486.4,0,11,Sim,0,VA,Feminino,44,Nao,Nao,Sim,4,Sim,2 Anos,Debito Automatico,35,2514,,
Nao,69,389,966.2,276.0,731.4,Sim,Nao,146.3,0,7,Sim,0,NC,Masculino,53,Nao,Nao,Sim,2,Nao,2 Anos,Debito Automatico,44,3037,,
Nao,34,139,372.4,136.0,459.0,Sim,Sim,0.0,0,0,Nao,0,WY,Masculino,55,Nao,Nao,Sim,6,Nao,Anual,Cartao de Credito,9,294,,
Nao,13,61,165.6,52.0,159.9,Sim,Nao,40.0,0,4,Sim,0,VA,Feminino,53,Nao,Nao,Sim,2,Nao,Mensal,Debito Automatico,8,106,,
Nao,69,215,552.9,276.0,966.0,Sim,Nao,483.0,0,0,Nao,0,KS,Feminino,25,Sim,Nao,Sim,4,Nao,2 Anos,Debito Automatico,12,815,,
Nao,44,96,311.2,176.0,369.6,Sim,Nao,184.8,0,0,Nao,0,KS,Masculino,64,Nao,Nao,Sim,5,Nao,2 Anos,Cartao de Credito,12,518,,
Nao,61,118,305.3,244.0,469.7,Sim,Nao,156.6,0,6,Sim,0,CA,Masculino,36,Nao,Nao,Sim,4,Sim,2 Anos,Debito Automatico,24,1482,,
Nao,37,235,595.9,148.0,440.3,Sim,Nao,220.2,0,0,Nao,0,NY,Masculino,24,Sim,Nao,Sim,2,Nao,Anual,Debito Automatico,8,299,,
Nao,12,33,97.5,48.0,146.4,Sim,Nao,73.2,0,7,Sim,0,AL,Feminino,51,Nao,Nao,Sim,2,Nao,Anual,Cartao de Credito,12,143,,
Nao,9,71,135.9,36.0,113.4,Sim,Nao,22.7,0,7,Sim,0,NM,Feminino,55,Nao,Nao,Sim,5,Nao,Mensal,Cartao de Credito,16,148,,
Nao,16,44,111.9,64.0,224.0,Sim,Nao,112.0,0,0,Nao,0,ID,Feminino,20,Sim,Nao,Sim,2,Nao,2 Anos,Cartao de Credito,9,150,,
Nao,71,126,356.4,284.0,908.8,Sim,Nao,302.9,0,5,Sim,0,ID,Masculino,81,Nao,Sim,Sim,2,Sim,Anual,Debito Automatico,24,1696,,
Nao,47,259,420.6,188.0,300.8,Sim,Nao,60.2,0,12,Sim,0,RI,Masculino,21,Sim,Nao,Sim,3,Nao,2 Anos,Debito Automatico,26,1203,,
Nao,54,105,325.4,216.0,340.2,Sim,Nao,113.4,0,0,Nao,0,NY,Feminino,43,Nao,Nao,Sim,5,Nao,Anual,Debito Automatico,9,490,,
Nao,51,128,406.3,204.0,530.4,Sim,Nao,106.1,0,0,Nao,0,TX,Masculino,39,Nao,Nao,Sim,5,Nao,Anual,Cartao de Credito,8,386,,
Nao,67,157,333.0,268.0,288.1,Sim,Nao,144.1,0,4,Sim,0,FL,Masculino,42,Nao,Nao,Sim,5,Nao,Anual,Cartao de Credito,22,1444,,
Nao,22,131,217.4,88.0,330.0,Sim,Nao,66.0,1,5,Sim,0,NY,Masculino,59,Nao,Nao,Sim,2,Nao,Mensal,Debito Automatico,41,883,,
Nao,55,275,766.3,220.0,627.0,Sim,Sim,0.0,1,13,Sim,0,NE,Feminino,40,Nao,Nao,Sim,6,Sim,2 Anos,Debito Automatico,42,2280,,
Nao,22,155,304.2,88.0,255.2,Sim,Nao,51.0,2,0,Nao,0,VA,Masculino,40,Nao,Nao,Sim,6,Nao,Anual,Cartao de Credito,6,124,,
Nao,24,56,120.6,96.0,261.6,Sim,Nao,65.4,1,0,Nao,0,WV,Masculino,54,Nao,Nao,Sim,6,Nao,Anual,Debito Automatico,10,250,,
Nao,70,279,766.0,280.0,917.0,Sim,Nao,183.4,2,0,Nao,0,AK,Feminino,41,Nao,Nao,Sim,6,Nao,2 Anos,Debito Automatico,8,546,,
Nao,73,134,440.4,292.0,956.3,Sim,Nao,318.8,0,4,Sim,0,NH,Feminino,65,Nao,Sim,Sim,2,Sim,2 Anos,Cartao de Credito,58,4246,,
Nao,37,157,519.8,148.0,288.6,Sim,Nao,72.2,0,5,Sim,0,NV,Feminino,43,Nao,Nao,Sim,5,Sim,Mensal,Debito Automatico,47,1741,,
Nao,70,389,1112.1,280.0,868.0,Sim,Nao,173.6,0,12,Sim,0,CO,Masculino,27,Sim,Nao,Sim,2,Sim,Anual,Debito Automatico,21,1478,,
Nao,42,200,416.8,168.0,411.6,Sim,Nao,102.9,0,0,Nao,0,RI,Feminino,67,Nao,Sim,Sim,4,Nao,2 Anos,Cartao de Credito,9,388,,
Nao,25,41,124.7,100.0,362.5,Sim,Nao,120.8,1,0,Nao,0,FL,Masculino,48,Nao,Nao,Sim,4,Nao,Mensal,Cartao de Credito,7,182,,
Nao,22,82,287.2,88.0,228.8,Sim,Nao,45.8,0,6,Sim,0,IA,Feminino,33,Nao,Nao,Sim,2,Nao,Mensal,Debito Automatico,43,953,,
Nao,52,138,521.2,208.0,504.4,Sim,Nao,168.1,0,0,Nao,0,AK,Feminino,30,Nao,Nao,Sim,4,Nao,Anual,Cartao de Credito,9,461,,
Nao,34,193,439.8,136.0,418.2,Sim,Nao,104.6,0,8,Sim,0,AR,Feminino,39,Nao,Nao,Sim,6,Nao,Anual,Cartao de Credito,16,551,,
Nao,9,29,84.2,36.0,114.3,Sim,Nao,22.9,2,2,Sim,0,WV,Masculino,48,Nao,Nao,Sim,5,Sim,Mensal,Cartao de Credito,17,155,,
Nao,16,59,109.6,64.0,137.6,Sim,Nao,27.5,1,2,Nao,47,CT,Masculino,66,Nao,Sim,Sim,2,Sim,Anual,Cartao de Credito,18,283,,
Nao,13,72,181.3,52.0,113.1,Sim,Sim,0.0,0,3,Sim,0,NV,Feminino,49,Nao,Nao,Sim,4,Nao,Anual,Debito Automatico,23,303,,
Nao,73,120,293.3,292.0,1051.2,Sim,Nao,525.6,2,6,Sim,0,MS,Feminino,56,Nao,Nao,Sim,4,Sim,2 Anos,Debito Automatico,23,1666,,
Nao,67,193,732.9,268.0,623.1,Sim,Nao,207.7,0,28,Sim,0,NC,Masculino,27,Sim,Nao,Sim,2,Nao,Anual,Debito Automatico,44,2910,,
Nao,38,148,266.6,152.0,216.6,Sim,Nao,72.2,0,10,Sim,0,AR,Feminino,33,Nao,Nao,Sim,6,Nao,Mensal,Debito Automatico,20,761,,
Nao,23,156,320.1,92.0,264.5,Sim,Nao,66.1,2,0,Nao,0,VA,Feminino,28,Sim,Nao,Sim,2,Nao,Mensal,Debito Automatico,6,130,,
Nao,7,40,111.8,28.0,68.6,Sim,Nao,13.7,0,0,Nao,0,FL,Masculino,23,Sim,Nao,Sim,5,Nao,Mensal,Cartao de Credito,12,84,,
Nao,62,372,748.5,248.0,744.0,Sim,Nao,148.8,2,8,Sim,0,OK,Masculino,61,Nao,Nao,Sim,6,Sim,Anual,Cartao de Credito,38,2342,,
Nao,38,180,414.3,152.0,497.8,Sim,Nao,248.9,0,0,Nao,0,IL,Masculino,48,Nao,Nao,Sim,5,Nao,Anual,Debito Automatico,13,481,,
Nao,28,146,420.7,112.0,224.0,Sim,Nao,74.7,1,11,Sim,0,MT,Feminino,81,Nao,Sim,Sim,2,Nao,Anual,Debito Automatico,17,466,,
Nao,39,112,274.4,156.0,284.7,Sim,Nao,94.9,0,3,Nao,92,AL,Masculino,64,Nao,Nao,Sim,5,Sim,Anual,Debito Automatico,24,946,,
Nao,45,221,581.9,180.0,468.0,Sim,Nao,156.0,1,5,Sim,0,NY,Feminino,42,Nao,Nao,Sim,3,Nao,Anual,Cartao de Credito,41,1825,,
Nao,35,106,243.6,140.0,406.0,Sim,Nao,81.2,0,4,Sim,0,IN,Feminino,46,Nao,Nao,Sim,2,Nao,Mensal,Debito Automatico,33,1140,,
Nao,64,93,257.6,256.0,518.4,Sim,Nao,172.8,2,12,Sim,0,LA,Feminino,28,Sim,Nao,Sim,2,Sim,2 Anos,Debito Automatico,21,1370,,
Nao,1,5,14.0,4.0,14.8,Sim,Sim,0.0,0,0,Nao,0,TN,Masculino,30,Nao,Nao,Sim,3,Nao,Mensal,Debito Automatico,6,6,,
Nao,47,100,329.5,188.0,648.6,Sim,Nao,324.3,1,0,Nao,0,VA,Masculino,21,Sim,Nao,Sim,3,Nao,2 Anos,Debito Automatico,9,413,,
Nao,44,62,176.0,176.0,594.0,Sim,Nao,198.0,1,0,Nao,0,ND,Masculino,24,Sim,Nao,Sim,6,Nao,2 Anos,Cartao de Credito,6,279,,
Nao,8,35,107.4,32.0,112.8,Sim,Nao,37.6,1,6,Sim,0,MD,Masculino,42,Nao,Nao,Sim,4,Nao,Mensal,Cartao de Credito,28,233,,
Nao,15,84,226.6,60.0,129.0,Sim,Nao,64.5,0,4,Sim,0,WY,Feminino,61,Nao,Nao,Sim,4,Sim,Mensal,Debito Automatico,24,366,,
Nao,11,48,110.7,44.0,125.4,Sim,Nao,31.4,1,4,Sim,0,OR,Feminino,82,Nao,Sim,Sim,4,Sim,Mensal,Cartao de Credito,29,322,,
Nao,2,9,25.5,8.0,21.2,Sim,Nao,7.1,2,15,Sim,0,ID,Masculino,22,Sim,Nao,Sim,4,Nao,Mensal,Debito Automatico,22,43,,
Nao,25,105,250.8,100.0,210.0,Sim,Sim,0.0,0,0,Nao,0,CT,Feminino,42,Nao,Nao,Sim,2,Nao,2 Anos,Cartao de Credito,9,221,,
Nao,19,87,210.3,76.0,228.0,Sim,Nao,45.6,0,0,Nao,0,WY,Feminino,22,Sim,Nao,Sim,2,Nao,2 Anos,Cartao de Credito,9,177,,
Nao,49,279,538.0,196.0,455.7,Sim,Nao,113.9,0,0,Nao,0,NE,Feminino,50,Nao,Nao,Sim,4,Nao,2 Anos,Debito Automatico,9,421,,
Nao,70,185,418.7,280.0,854.0,Sim,Nao,284.7,2,21,Nao,69,IN,Feminino,26,Sim,Nao,Sim,2,Sim,2 Anos,Debito Automatico,33,2323,,
Nao,36,78,177.8,144.0,417.6,Sim,Sim,0.0,1,5,Sim,0,WY,Feminino,35,Nao,Nao,Sim,4,Nao,Mensal,Cartao de Credito,15,528,,
Nao,67,311,801.8,268.0,629.8,Sim,Sim,0.0,1,0,Nao,0,SC,Feminino,46,Nao,Nao,Sim,4,Nao,2 Anos,Debito Automatico,10,685,,
Nao,71,356,1141.2,284.0,880.4,Sim,Sim,0.0,2,10,Sim,0,NY,Masculino,44,Nao,Nao,Sim,3,Sim,2 Anos,Cartao de Credito,24,1720,,
Nao,47,301,608.3,188.0,766.1,Sim,Nao,255.4,2,0,Nao,0,NY,Feminino,21,Sim,Nao,Sim,3,Nao,2 Anos,Cartao de Credito,11,493,,
Nao,19,122,309.7,76.0,313.5,Sim,Nao,156.8,1,12,Sim,0,WA,Masculino,32,Nao,Nao,Sim,2,Sim,Mensal,Debito Automatico,27,519,,
Nao,71,260,853.0,284.0,1022.4,Sim,Sim,0.0,2,2,Sim,0,TX,Masculino,56,Nao,Nao,Sim,2,Sim,2 Anos,Cartao de Credito,18,1258,,
Nao,60,152,358.3,240.0,510.0,Sim,Nao,102.0,2,0,Nao,0,WI,Feminino,60,Nao,Nao,Sim,6,Nao,2 Anos,Cartao de Credito,7,398,,
Nao,69,291,829.2,276.0,683.1,Sim,Nao,341.6,0,0,Nao,0,CA,Masculino,61,Nao,Nao,Sim,5,Nao,2 Anos,Debito Automatico,10,709,,
Nao,24,92,214.5,96.0,285.6,Sim,Nao,142.8,1,0,Nao,0,CO,Feminino,34,Nao,Nao,Sim,2,Nao,Mensal,Debito Automatico,8,203,,
Nao,50,146,301.3,200.0,615.0,Sim,Nao,153.8,1,13,Nao,57,MN,Feminino,29,Sim,Nao,Sim,3,Nao,2 Anos,Cartao de Credito,15,754,,
Nao,70,228,562.3,280.0,1001.0,Sim,Nao,200.2,0,23,Nao,53,NM,Feminino,24,Sim,Nao,Sim,3,Sim,2 Anos,Debito Automatico,52,3620,,
Nao,68,483,1093.6,272.0,1060.8,Sim,Nao,265.2,0,16,Sim,0,WY,Masculino,20,Sim,Nao,Sim,2,Sim,2 Anos,Debito Automatico,29,2016,,
Nao,59,360,877.8,236.0,336.3,Sim,Nao,168.2,1,12,Sim,0,ID,Masculino,43,Nao,Nao,Sim,2,Nao,2 Anos,Debito Automatico,33,1902,,
